datetime;coef_mare_instantaneo;s4;pressao_atm;veloc_vento;Mare_medida
22/01/2023 21:00;102.0567738;0.04;1005.5;0.8;5.81
22/01/2023 22:00;82.72920782;0.048;1006.1;0.2;4.75
22/01/2023 23:00;57.8020666;0.276;1006.1;0.9;3.41
23/01/2023 00:00;32.69429392;0.328;1006;0.8;2.06
23/01/2023 01:00;12.82483353;0.103;1005.6;0.2;0.95
23/01/2023 02:00;3.070734788;0.132;1005;0;0.38
23/01/2023 03:00;7.947784157;0.214;1004.7;0.2;0.65
23/01/2023 04:00;24.38524685;0.184;1004.9;0.3;1.45
23/01/2023 05:00;47.32544203;0.221;1005.1;0;2.9
23/01/2023 06:00;71.89132033;0.048;1005.6;0.6;4.21
23/01/2023 07:00;92.66393801;0.16;1006;0.7;5.37
23/01/2023 08:00;104.9468772;0.078;1006.6;1.3;5.92
23/01/2023 09:00;103.682457;0.055;1007;1.8;5.87
23/01/2023 10:00;89.41257177;0.045;1007.4;2.5;5.11
23/01/2023 11:00;67.73679679;0.069;1007.4;2.7;3.92
23/01/2023 12:00;43.71281286;0.084;1007.2;2.8;2.62
23/01/2023 13:00;22.75956372;0.298;1006.1;4.1;1.36
23/01/2023 14:00;10.29599311;0.239;1005.4;3.2;0.54
23/01/2023 15:00;11.56041332;0.19;1004.9;2.6;0.61
23/01/2023 16:00;25.10777268;0.38;1004.6;2;1.43
23/01/2023 17:00;46.42228473;0.107;1005.1;1.9;2.86
23/01/2023 18:00;70.44626866;0.295;1005.3;2;4.27
23/01/2023 19:00;92.66393801;0.108;1005.5;1.1;5.49
23/01/2023 20:00;107.8369805;0.048;1006;0.5;6.19
23/01/2023 21:00;111.2689782;0.032;1006.4;1.1;6.31
23/01/2023 22:00;100.4310907;0.054;1006.2;1.7;5.65
23/01/2023 23:00;79.47784157;0.122;1006.5;1.9;4.49
24/01/2023 00:00;53.82817452;0.166;1006.2;1.5;3.14
24/01/2023 01:00;28.9010333;0.203;1005.2;0.8;1.83
24/01/2023 02:00;10.11536165;0.087;1004.5;1.1;0.69
24/01/2023 03:00;2.528840414;0.204;1003.4;1.5;0.29
24/01/2023 04:00;11.01851894;0.154;1003.5;1.5;0.69
24/01/2023 05:00;28.35913892;0.28;1003.6;1.7;1.82
24/01/2023 06:00;52.56375431;0.194;1004.1;1;3.25
24/01/2023 07:00;77.12963261;0.127;1004.9;1.8;4.58
24/01/2023 08:00;96.99909301;0.063;1005.6;0.2;5.58
24/01/2023 09:00;106.5725603;0.05;1005.9;1.7;6.02
24/01/2023 10:00;101.6955109;0.05;1005.8;1.6;5.82
24/01/2023 11:00;84.89678531;0.053;1005.6;2.2;4.96
24/01/2023 12:00;61.95659013;0.104;1005.7;3.7;3.71
24/01/2023 13:00;38.11323766;0.161;1005;0.9;2.38
24/01/2023 14:00;18.60504019;0.133;1004.8;1.9;1.2
24/01/2023 15:00;9.212204364;0.155;1003.7;0.3;0.67
24/01/2023 16:00;13.90862227;0.598;1002.9;0.8;0.66
24/01/2023 17:00;29.62355913;0.087;1003.4;1;1.78
24/01/2023 18:00;51.84122848;0.272;1003.5;1;3.08
24/01/2023 19:00;75.68458095;0.078;1003.9;0.5;4.51
24/01/2023 20:00;96.27656717;0.033;1004.4;0.3;5.61
24/01/2023 21:00;108.9207692;0.03;1005.5;0;6.2
24/01/2023 22:00;108.7401378;0.045;1005.5;0;6.17
24/01/2023 23:00;95.37340988;0.246;1005.6;0;5.42
25/01/2023 00:00;73.69763491;0.24;1005.1;1.1;4.21
25/01/2023 01:00;48.58986223;0.19;1004.8;0;2.88
25/01/2023 02:00;25.64966705;0.116;1003.6;0.9;1.55
25/01/2023 03:00;9.57346728;0.297;1003.1;0;0.66
25/01/2023 04:00;5.960838118;0.174;1002.9;0;0.53
25/01/2023 05:00;16.07619977;0.483;1003.3;0.2;1.06
25/01/2023 06:00;35.58439725;0.215;1003.6;0;2.24
25/01/2023 07:00;59.24711826;0.153;1004.4;0.9;3.66
25/01/2023 08:00;82.18731344;0.064;1005.5;1;4.91
25/01/2023 09:00;99.1666705;0.052;1005.8;0.9;5.66
25/01/2023 10:00;105.1275086;0.058;1006.7;1.2;5.97
25/01/2023 11:00;97.36035592;0.057;1006;0.5;5.55
25/01/2023 12:00;79.65847303;0.086;1005.4;0.7;4.58
25/01/2023 13:00;57.44080368;0.15;1005.2;0.7;3.31
25/01/2023 14:00;35.22313433;0.245;1004.6;0.5;2.06
25/01/2023 15:00;18.24377727;0.168;1003.6;0;1.04
25/01/2023 16:00;11.56041332;0.112;1003.1;0.3;0.62
25/01/2023 17:00;18.24377727;0.074;1002.6;1.4;1.02
25/01/2023 18:00;35.22313433;0.246;1001.9;1.7;2.1
25/01/2023 19:00;57.44080368;0.153;1002.9;1.3;3.44
25/01/2023 20:00;80.2003674;0.134;1005;0.7;4.73
25/01/2023 21:00;98.26351321;0.065;1005.8;0.9;5.65
25/01/2023 22:00;107.1144547;0.045;1005.5;0;6.07
25/01/2023 23:00;102.4180367;0.163;1005.1;0;5.87
26/01/2023 00:00;86.70309989;0.112;1004.8;0.1;5.02
26/01/2023 01:00;64.84669346;0.229;1004.2;0.8;3.88
26/01/2023 02:00;41.72586682;0.171;1003.9;0.3;2.55
26/01/2023 03:00;22.21766935;0.479;1003.3;0.2;1.4
26/01/2023 04:00;11.56041332;0.096;1003.1;0.1;0.68
26/01/2023 05:00;13.54735936;0.052;1003.5;0;0.66
26/01/2023 06:00;26.19156143;0.05;1003.8;0;1.58
26/01/2023 07:00;45.33849599;0.097;1004.2;0;2.76
26/01/2023 08:00;66.8336395;0.045;1004.8;0;3.98
26/01/2023 09:00;85.98057406;0.056;1005.5;1;4.99
26/01/2023 10:00;98.80540759;0.057;1005.7;0.7;5.6
26/01/2023 11:00;100.7923536;0.058;1005.5;1.1;5.71
26/01/2023 12:00;91.21888635;0.081;1005.1;1.6;5.15
26/01/2023 13:00;74.05889783;0.173;1004.3;1.6;4.13
26/01/2023 14:00;53.4669116;0.202;1003.2;1.7;2.95
26/01/2023 15:00;34.13934558;0.362;1002.9;2.2;1.82
26/01/2023 16:00;20.23072331;0.159;1002.4;1.5;0.97
26/01/2023 17:00;16.07619977;0.08;1002.2;1.7;0.75
26/01/2023 18:00;24.02398393;0.226;1002.9;1.9;1.44
26/01/2023 19:00;40.28081516;0.07;1003.4;1.2;2.5
26/01/2023 20:00;62.49848451;0.049;1004.2;0.3;3.79
26/01/2023 21:00;80.74226178;0.041;1004.7;0.1;4.79
26/01/2023 22:00;95.91530426;0.052;1005.2;0;5.5
26/01/2023 23:00;102.0567738;0.314;1005.2;0;5.77
27/01/2023 00:00;95.7346728;0.447;1004.7;0;5.43
27/01/2023 01:00;80.01973594;0.175;1004.5;0;4.58
27/01/2023 02:00;59.42774972;0.223;1003.9;0;3.48
27/01/2023 03:00;38.83576349;0.435;1003.5;0;2.29
27/01/2023 04:00;23.12082664;0.197;1003.3;0;1.34
27/01/2023 05:00;16.7987256;0.05;1003.5;0;0.92
27/01/2023 06:00;22.21766935;0.153;1004.4;0;1.13
27/01/2023 07:00;35.76502871;0.095;1005.1;0.2;2.09
27/01/2023 08:00;53.82817452;0.046;1005.7;0.7;3.14
27/01/2023 09:00;72.61384616;0.04;1006.2;2.3;4.21
27/01/2023 10:00;88.14815156;0.056;1006.4;2.5;4.94
27/01/2023 11:00;96.63783009;0.066;1005.8;3;5.4
27/01/2023 12:00;95.01214697;0.103;1005.3;2.7;5.31
27/01/2023 13:00;83.99362802;0.163;1004.7;3.1;4.68
27/01/2023 14:00;67.55616533;0.185;1004;3;3.78
27/01/2023 15:00;49.31238806;0.267;1003.2;3.6;2.72
27/01/2023 16:00;33.23618829;0.132;1003.2;3.4;1.73
27/01/2023 17:00;22.75956372;0.086;1003.2;2.8;1.13
27/01/2023 18:00;21.85640643;0.196;1003.3;2.3;1.07
27/01/2023 19:00;31.0686108;0.072;1004.3;1.4;1.66
27/01/2023 20:00;46.60291619;0.038;1005;0.9;2.77
27/01/2023 21:00;64.666062;0.041;1006;0.7;3.81
27/01/2023 22:00;81.46478761;0.081;1006.6;0;4.72
27/01/2023 23:00;93.02520093;0.149;1006.6;1;5.25
28/01/2023 00:00;95.7346728;0.344;1006.4;1.3;5.36
28/01/2023 01:00;88.14815156;0.226;1005.9;1.1;4.97
28/01/2023 02:00;73.51700345;0.186;1005.3;0.7;4.15
28/01/2023 03:00;55.81512056;0.644;1004.7;0.2;3.09
28/01/2023 04:00;39.01639495;0.109;1004.4;0.5;2.11
28/01/2023 05:00;26.91408726;0.103;1004.5;0.5;1.47
28/01/2023 06:00;23.3014581;0.043;1004.9;0.1;1.06
28/01/2023 07:00;29.44292767;0.146;1005.3;0;1.72
28/01/2023 08:00;42.08712974;0.047;1006;1.1;2.52
28/01/2023 09:00;58.16332951;0.043;1006.5;2.2;3.41
28/01/2023 10:00;74.23952928;0.049;1006.8;2.9;4.36
28/01/2023 11:00;86.88373135;0.06;1007;2.7;4.93
28/01/2023 12:00;93.02520093;0.14;1006.6;2.5;5.18
28/01/2023 13:00;89.95446614;0.153;1006;3.1;5.01
28/01/2023 14:00;79.11657865;0.169;1005.1;2.5;4.43
28/01/2023 15:00;63.94353617;0.132;1004.4;3.1;3.45
28/01/2023 16:00;47.8673364;0.113;1004;2.8;2.58
28/01/2023 17:00;34.13934558;0.054;1004.4;1.6;1.77
28/01/2023 18:00;26.19156143;0.439;1005.1;0.6;1.36
28/01/2023 19:00;26.91408726;0.169;1004.9;0.7;1.41
28/01/2023 20:00;35.76502871;0.11;1005.5;0.4;2.09
28/01/2023 21:00;49.49301952;0.067;1006.1;0.8;2.93
28/01/2023 22:00;65.20795638;0.059;1006.1;0.9;3.86
28/01/2023 23:00;79.29721011;0.091;1006.1;1.2;4.57
29/01/2023 00:00;88.69004593;0.11;1005.7;1.4;4.99
29/01/2023 01:00;90.1350976;0.143;1005.3;1.6;5.05
29/01/2023 02:00;83.09047073;0.143;1004.7;0.5;4.66
29/01/2023 03:00;70.26563721;0.144;1004.5;0.8;3.91
29/01/2023 04:00;55.09259472;0.169;1004.2;0.8;3.03
29/01/2023 05:00;40.82270953;0.103;1004.2;0.8;2.17
29/01/2023 06:00;30.88797934;0.195;1005.1;0;1.62
29/01/2023 07:00;28.72040184;0.113;1005.6;0;1.52
29/01/2023 08:00;34.5006085;0.047;1006.2;0;1.99
29/01/2023 09:00;45.6997589;0.044;1006.4;1.6;2.7
29/01/2023 10:00;59.78901263;0.07;1006.3;2.5;3.54
29/01/2023 11:00;73.69763491;0.056;1006.1;2.3;4.28
29/01/2023 12:00;84.5355224;0.106;1005.1;3.7;4.77
29/01/2023 13:00;89.77383468;0.187;1004.7;4.7;4.92
29/01/2023 14:00;86.88373135;0.192;1003.9;1.9;4.86
29/01/2023 15:00;77.12963261;0.23;1002.2;0.3;4.35
29/01/2023 16:00;63.4016418;0.094;1002.1;0;3.53
29/01/2023 17:00;48.77049369;0.048;1002.1;1.2;2.71
29/01/2023 18:00;36.30692308;0.289;1002.4;1.5;1.96
29/01/2023 19:00;28.9010333;0.235;1003.3;0.8;1.56
29/01/2023 20:00;29.62355913;0.135;1003.3;1.2;1.64
29/01/2023 21:00;37.39071183;0.052;1004.6;0;2.21
29/01/2023 22:00;49.49301952;0.039;1005.1;0.2;2.93
29/01/2023 23:00;63.22101034;0.187;1004.9;0.1;3.7
30/01/2023 00:00;75.86521241;0.202;1004.5;0;4.35
30/01/2023 01:00;84.5355224;0.141;1003.7;1;4.72
30/01/2023 02:00;86.70309989;0.123;1003;0.4;4.74
30/01/2023 03:00;80.74226178;0.161;1002.6;0.3;4.5
30/01/2023 04:00;69.72374283;0.112;1002.4;0.3;3.9
30/01/2023 05:00;56.35701493;0.047;1002.6;1;3.13
30/01/2023 06:00;43.5321814;0.139;1003.2;0;2.39
30/01/2023 07:00;34.31997704;0.099;1003.7;0.4;1.86
30/01/2023 08:00;31.61050517;0.053;1005.2;2.4;1.79
30/01/2023 09:00;36.48755454;0.043;1005.8;0.6;2.11
30/01/2023 10:00;46.60291619;0.051;1006.3;1.4;2.75
30/01/2023 11:00;59.42774972;0.091;1006.2;0;3.52
30/01/2023 12:00;72.4332147;0.15;1005.3;0;4.19
30/01/2023 13:00;83.09047073;0.179;1004.6;0;4.7
30/01/2023 14:00;88.50941447;0.312;1003.7;0.9;4.87
30/01/2023 15:00;86.34183698;0.129;1003.2;0.5;4.73
30/01/2023 16:00;77.67152699;0.082;1002.5;0.3;4.24
30/01/2023 17:00;65.02732492;0.05;1002.6;0.1;3.56
30/01/2023 18:00;50.93807119;0.185;1002.6;0;2.81
30/01/2023 19:00;38.47450058;0.178;1003.9;0;2.06
30/01/2023 20:00;30.1654535;0.138;1004.4;0;1.63
30/01/2023 21:00;28.9010333;0.063;1005.1;0;1.62
30/01/2023 22:00;35.04250287;0.031;1005.4;0;2.04
30/01/2023 23:00;46.06102182;0.102;1005.2;0;2.68
31/01/2023 00:00;59.42774972;0.091;1004.4;0;3.42
31/01/2023 01:00;72.4332147;0.159;1004.5;0.6;4.06
31/01/2023 02:00;82.18731344;0.127;1003.8;0.8;4.51
31/01/2023 03:00;85.98057406;0.131;1003.1;0;4.69
31/01/2023 04:00;82.00668198;0.191;1003.2;0;4.56
31/01/2023 05:00;71.89132033;0.08;1003.3;0;4.07
31/01/2023 06:00;58.88585534;0.128;1003.4;0;3.37
31/01/2023 07:00;45.6997589;0.123;1004.1;0;2.57
31/01/2023 08:00;35.58439725;0.048;1005.1;0.7;2
31/01/2023 09:00;31.61050517;0.07;1005.5;1.1;1.82
31/01/2023 10:00;35.40376579;0.037;1005.6;2.2;1.97
31/01/2023 11:00;44.97723307;0.078;1005.3;1.6;2.55
31/01/2023 12:00;57.8020666;0.174;1005;3.3;3.17
31/01/2023 13:00;71.1687945;0.171;1003.8;2.8;3.96
31/01/2023 14:00;82.3679449;0.217;1002.8;2.5;4.56
31/01/2023 15:00;88.87067739;0.132;1002.6;3.4;4.93
31/01/2023 16:00;88.14815156;0.113;1002.1;2.4;4.9
31/01/2023 17:00;79.83910449;0.054;1002;2.9;4.51
31/01/2023 18:00;67.01427096;0.208;1002.8;2.4;3.83
31/01/2023 19:00;52.38312285;0.156;1004;1.5;2.99
31/01/2023 20:00;38.83576349;0.138;1004.6;1.8;2.19
31/01/2023 21:00;29.08166476;0.051;1005.6;1.4;1.59
31/01/2023 22:00;26.37219288;0.036;1006.4;0.2;1.43
31/01/2023 23:00;31.61050517;0.049;1006;0.4;1.76
01/02/2023 00:00;42.80965557;0.142;1005.5;0.1;2.47
01/02/2023 01:00;56.89890931;0.423;1004.7;0.1;3.15
01/02/2023 02:00;70.98816304;0.154;1004;0.1;3.91
01/02/2023 03:00;82.18731344;0.156;1003.6;0.1;4.48
01/02/2023 04:00;87.42562573;0.229;1003.6;0.1;4.78
01/02/2023 05:00;84.5355224;0.058;1003.8;0.6;4.72
01/02/2023 06:00;74.23952928;0.12;1004.3;0.5;4.29
01/02/2023 07:00;60.33090701;0.079;1004.9;0.7;3.54
01/02/2023 08:00;46.06102182;0.039;1005.9;0.9;2.73
01/02/2023 09:00;34.5006085;0.054;1006.4;1.1;2.01
01/02/2023 10:00;29.44292767;0.055;1006.6;3.6;1.71
01/02/2023 11:00;32.87492538;0.084;1006.4;2.7;1.87
01/02/2023 12:00;48.22859932;0.103;1005.9;3.7;2.65
01/02/2023 13:00;56.35701493;0.165;1005;3.3;3.18
01/02/2023 14:00;70.80753158;0.179;1004;3.5;3.93
01/02/2023 15:00;83.09047073;0.23;1003.6;3.4;4.61
01/02/2023 16:00;90.67699197;0.142;1003.7;2.8;5.01
01/02/2023 17:00;90.49636051;0.054;1003.5;2.5;5.02
01/02/2023 18:00;81.82605052;0.219;1004.6;1.4;4.65
01/02/2023 19:00;67.55616533;0.15;1005.4;2.4;3.97
01/02/2023 20:00;51.11870265;0.12;1006;0.8;3
01/02/2023 21:00;36.12629162;0.038;1006.8;1.7;2.2
01/02/2023 22:00;25.64966705;0.032;1007.4;0.7;1.57
01/02/2023 23:00;23.3014581;0.176;1007.3;0.9;1.38
02/02/2023 00:00;29.62355913;0.324;1006.5;0.9;1.63
02/02/2023 01:00;42.08712974;0.557;1006;0.2;2.4
02/02/2023 02:00;57.44080368;0.14;1005.3;0;3.25
02/02/2023 03:00;72.61384616;0.111;1005;0;4.07
02/02/2023 04:00;84.5355224;0.128;1005.4;0;4.69
02/02/2023 05:00;90.31572906;0.046;1005.7;0;4.97
02/02/2023 06:00;86.88373135;0.163;1006.2;0;4.87
02/02/2023 07:00;75.50394949;0.096;1006.7;0.1;4.32
02/02/2023 08:00;59.78901263;0.051;1007.8;1.3;3.45
02/02/2023 09:00;43.71281286;0.061;1008.4;0.8;2.52
02/02/2023 10:00;31.24924225;0.048;1008.9;2.1;1.87
02/02/2023 11:00;26.19156143;0.072;1008.9;3.3;1.52
02/02/2023 12:00;30.70734788;0.145;1008.1;2.3;1.72
02/02/2023 13:00;42.2677612;0.192;1007.5;3.2;2.34
02/02/2023 14:00;57.62143514;0.187;1007.5;3.1;3.22
02/02/2023 15:00;73.51700345;0.24;1006.4;3.8;4.19
02/02/2023 16:00;86.70309989;0.095;1005.2;2.3;4.9
02/02/2023 17:00;93.92835822;0.06;1005.2;1.5;5.26
02/02/2023 18:00;92.12204364;0.2;1005.9;0.5;5.19
02/02/2023 19:00;81.64541907;0.147;1006.7;0;4.63
02/02/2023 20:00;65.93048221;0.091;1007.2;0;3.76
02/02/2023 21:00;48.22859932;0.041;1007.6;0;2.75
02/02/2023 22:00;32.51366246;0.03;1008;0;1.87
02/02/2023 23:00;22.03703789;0.33;1008.7;0.1;1.23
03/02/2023 00:00;20.23072331;0.369;1008.4;0;1.05
03/02/2023 01:00;28.35913892;0.275;1007.5;0.7;1.57
03/02/2023 02:00;42.80965557;0.132;1007;0.7;2.38
03/02/2023 03:00;60.15027555;0.185;1006;0.8;3.38
03/02/2023 04:00;76.7683697;0.152;1005.4;0.1;4.25
03/02/2023 05:00;88.87067739;0.046;1005.2;0;4.87
03/02/2023 06:00;93.20583239;0.144;1005.5;0;5.11
03/02/2023 07:00;87.06436281;0.078;1006.4;0;4.89
03/02/2023 08:00;73.33637199;0.049;1007.2;1;4.17
03/02/2023 09:00;55.99575201;0.04;1008;1.6;3.2
03/02/2023 10:00;39.19702641;0.049;1008.2;1.8;2.29
03/02/2023 11:00;27.09471872;0.089;1008;2.3;1.58
03/02/2023 12:00;23.48208955;0.133;1007.8;1.3;1.27
03/02/2023 13:00;29.98482205;0.156;1006.8;2.4;1.63
03/02/2023 14:00;43.71281286;0.133;1006;1.7;2.51
03/02/2023 15:00;60.87280138;0.184;1005;2.6;3.48
03/02/2023 16:00;77.85215845;0.083;1004.9;3;4.38
03/02/2023 17:00;91.03825489;0.062;1005;3.2;5.01
03/02/2023 18:00;96.81846155;0.116;1005.4;2.3;5.41
03/02/2023 19:00;92.12204364;0.06;1006.1;1.8;5.22
03/02/2023 20:00;78.93594719;0.029;1006.4;1.2;4.57
03/02/2023 21:00;61.05343284;0.033;1006.8;1.2;3.57
03/02/2023 22:00;42.2677612;0.092;1007.1;1;2.53
03/02/2023 23:00;26.7334558;0.567;1007.2;1.5;1.6
04/02/2023 00:00;18.06314581;0.627;1006.9;0.9;1.01
04/02/2023 01:00;19.86946039;0.444;1006;1.2;1.02
04/02/2023 02:00;30.88797934;0.178;1005.3;0.8;1.73
04/02/2023 03:00;47.68670494;0.231;1005.3;1.1;2.71
04/02/2023 04:00;66.11111367;0.412;1005.6;0.3;3.77
04/02/2023 05:00;82.54857636;0.091;1006.1;0.5;4.63
04/02/2023 06:00;93.20583239;0.349;1006.5;0.4;5.19
04/02/2023 07:00;93.92835822;0.116;1007.3;0.2;5.29
04/02/2023 08:00;84.35489094;0.078;1008;1.8;4.85
04/02/2023 09:00;68.09805971;0.045;1008.9;2.4;3.89
04/02/2023 10:00;49.49301952;0.049;1008.8;2.8;2.88
04/02/2023 11:00;33.05555683;0.09;1008.8;3;1.92
04/02/2023 12:00;22.57893226;0.12;1008.1;3.2;1.35
04/02/2023 13:00;22.57893226;0.195;1007;3;1.18
04/02/2023 14:00;32.333031;0.204;1006.3;1;1.82
04/02/2023 15:00;48.40923077;0.303;1005.4;1.8;2.8
04/02/2023 16:00;66.8336395;0.09;1005.6;1.6;3.88
04/02/2023 17:00;83.81299656;0.066;1005.1;2.1;4.83
04/02/2023 18:00;95.55404134;0.124;1005.3;2.7;5.4
04/02/2023 19:00;98.26351321;0.041;1005.8;2;5.59
04/02/2023 20:00;89.95446614;0.03;1006.6;2.1;5.18
04/02/2023 21:00;74.05889783;0.047;1007.5;2;4.33
04/02/2023 22:00;54.55070035;0.069;1007.8;1.9;3.2
04/02/2023 23:00;35.40376579;0.323;1008;1.6;2.16
05/02/2023 00:00;21.1338806;0.103;1007.7;1.8;1.32
05/02/2023 01:00;15.35367394;0.452;1006.8;1.6;0.86
05/02/2023 02:00;21.1338806;0.179;1006;2;1.09
05/02/2023 03:00;35.58439725;0.208;1005.5;1.8;2.03
05/02/2023 04:00;54.37006889;0.208;1005.9;0.3;3.14
05/02/2023 05:00;73.69763491;0.045;1006;0;4.17
05/02/2023 06:00;89.23194031;0.141;1006.6;0.1;5
05/02/2023 07:00;96.63783009;0.107;1007.3;0.7;5.41
05/02/2023 08:00;92.48330655;0.04;1007.8;1.6;5.25
05/02/2023 09:00;78.57468428;0.042;1008.4;3.6;4.58
05/02/2023 10:00;59.60838118;0.052;1008.4;2.9;3.53
05/02/2023 11:00;40.28081516;0.096;1008.3;3.3;2.5
05/02/2023 12:00;25.28840414;0.129;1007.7;3.6;1.55
05/02/2023 13:00;19.14693456;0.158;1006.4;3.4;1.07
05/02/2023 14:00;24.74650976;0.283;1005.2;2.8;1.08
05/02/2023 15:00;38.83576349;0.266;1004.9;2.7;2.17
05/02/2023 16:00;57.26017222;0.078;1004.2;2.8;3.18
05/02/2023 17:00;76.22647532;0.28;1004.7;2.6;4.33
05/02/2023 18:00;91.76078072;0.179;1005;2.4;5.15
05/02/2023 19:00;99.88919634;0.047;1005.2;1.9;5.63
05/02/2023 20:00;96.99909301;0.035;1006;1.4;5.57
05/02/2023 21:00;84.17425948;0.044;1006.8;1.5;4.92
05/02/2023 22:00;65.74985075;0.093;1007.5;0.7;3.91
05/02/2023 23:00;45.6997589;0.358;1007.1;1.2;2.76
06/02/2023 00:00;27.81724455;0.189;1006.5;0.3;1.69
06/02/2023 01:00;16.43746269;0.103;1005.9;0;1
06/02/2023 02:00;15.5343054;0.176;1004.9;0.6;0.71
06/02/2023 03:00;26.01092997;0.165;1004.7;0.3;1.44
06/02/2023 04:00;43.71281286;0.631;1004.8;0.4;2.46
06/02/2023 05:00;64.12416763;0.084;1005.1;0.3;3.66
06/02/2023 06:00;82.90983927;0.156;1005.4;0.4;4.68
06/02/2023 07:00;95.7346728;0.086;1005.8;0.5;5.32
06/02/2023 08:00;97.72161884;0.051;1006.6;1.1;5.53
06/02/2023 09:00;88.32878302;0.042;1007.1;1.6;5.09
06/02/2023 10:00;71.34942595;0.052;1007;3;4.15
06/02/2023 11:00;51.47996556;0.081;1007;2.9;3.05
06/02/2023 12:00;33.05555683;0.157;1006.5;3.3;2.06
06/02/2023 13:00;20.59198622;0.165;1005.3;2.8;1.37
06/02/2023 14:00;18.60504019;0.322;1004.3;2.9;0.81
06/02/2023 15:00;27.99787601;0.345;1003.5;3.6;1.44
06/02/2023 16:00;44.79660161;0.094;1003.3;3.9;2.55
06/02/2023 17:00;64.84669346;0.176;1003.3;3.5;3.79
06/02/2023 18:00;83.81299656;0.115;1003.7;2.8;4.82
06/02/2023 19:00;97.54098738;0.041;1004;2.3;5.51
06/02/2023 20:00;101.5148795;0.03;1004.5;1.9;5.79
06/02/2023 21:00;93.5670953;0.041;1005.2;1.6;5.42
06/02/2023 22:00;77.31026407;0.1;1005.5;1.3;4.54
06/02/2023 23:00;56.71827785;0.197;1005.6;1.2;3.39
07/02/2023 00:00;36.48755454;0.103;1005.6;0.6;2.26
07/02/2023 01:00;20.59198622;0.218;1004.9;0.2;1.31
07/02/2023 02:00;13.54735936;0.249;1004.5;0.4;0.75
07/02/2023 03:00;18.78567164;0.261;1003.7;0.3;0.96
07/02/2023 04:00;33.95871413;0.234;1003.8;0.8;1.9
07/02/2023 05:00;54.00880598;0.214;1004.4;0.1;3.1
07/02/2023 06:00;74.78142366;0.142;1004.6;0.1;4.22
07/02/2023 07:00;91.58014926;0.084;1005.1;0;5.07
07/02/2023 08:00;99.70856488;0.054;1006;0.4;5.52
07/02/2023 09:00;95.55404134;0.052;1006.5;0.9;5.41
07/02/2023 10:00;81.28415615;0.075;1006.5;1.2;4.71
07/02/2023 11:00;61.77595867;0.111;1006.8;3.1;3.62
07/02/2023 12:00;41.54523537;0.164;1006.4;1.6;2.53
07/02/2023 13:00;24.92714122;0.2;1005.9;1.8;1.51
07/02/2023 14:00;16.97935706;0.159;1004.6;2.5;0.94
07/02/2023 15:00;21.1338806;0.473;1004;1.7;1.08
07/02/2023 16:00;35.04250287;0.098;1003.1;2.7;1.98
07/02/2023 17:00;54.55070035;0.149;1002.9;2.8;3.1
07/02/2023 18:00;74.96205512;0.101;1003.3;2.6;4.26
07/02/2023 19:00;92.3026751;0.04;1003.7;1;5.2
07/02/2023 20:00;101.8761424;0.03;1004.7;0.7;5.73
07/02/2023 21:00;99.88919634;0.044;1005.8;0.4;5.7
07/02/2023 22:00;87.42562573;0.097;1006.4;0;5.04
07/02/2023 23:00;68.63995408;0.298;1006;0.4;3.99
08/02/2023 00:00;47.68670494;0.105;1005.7;0.4;2.83
08/02/2023 01:00;28.9010333;0.131;1005.4;0.8;1.72
08/02/2023 02:00;16.43746269;0.198;1004.6;0.3;0.96
08/02/2023 03:00;14.45051665;0.148;1004.1;1;0.67
08/02/2023 04:00;24.74650976;0.283;1004.3;1.1;1.33
08/02/2023 05:00;42.99028703;0.067;1004.5;0.4;2.47
08/02/2023 06:00;64.666062;0.106;1004.6;0.2;3.69
08/02/2023 07:00;84.5355224;0.148;1004.8;0.4;4.7
08/02/2023 08:00;97.9022503;0.044;1005.8;0.7;5.37
08/02/2023 09:00;100.2504593;0.051;1006.3;0.2;5.56
08/02/2023 10:00;90.49636051;0.055;1006.3;0.9;5.11
08/02/2023 11:00;73.15574054;0.084;1006.4;0.6;4.2
08/02/2023 12:00;52.56375431;0.14;1006;1.3;3.01
08/02/2023 13:00;33.41681975;0.179;1004.9;1.9;1.97
08/02/2023 14:00;20.05009185;0.145;1004.1;2.8;1.13
08/02/2023 15:00;16.7987256;0.148;1003.2;2.9;0.83
08/02/2023 16:00;25.64966705;0.078;1002.9;2;1.46
08/02/2023 17:00;42.62902411;0.204;1003.2;2.1;2.46
08/02/2023 18:00;63.22101034;0.101;1003.4;0.1;3.76
08/02/2023 19:00;83.09047073;0.045;1004.1;0.3;4.81
08/02/2023 20:00;97.72161884;0.031;1004.4;1;5.5
08/02/2023 21:00;102.9599311;0.043;1005;0.9;5.75
08/02/2023 22:00;95.55404134;0.104;1005.6;0;5.41
08/02/2023 23:00;78.93594719;0.171;1005.5;0.5;4.55
09/02/2023 00:00;57.8020666;0.145;1005;1.2;3.39
09/02/2023 01:00;36.668186;0.134;1004.4;1.2;2.25
09/02/2023 02:00;20.59198622;0.255;1004.1;0.5;1.38
09/02/2023 03:00;14.26988519;0.173;1004;0.5;0.83
09/02/2023 04:00;20.41135477;0.103;1003.7;0.4;1.04
09/02/2023 05:00;35.76502871;0.236;1004.2;0.5;1.98
09/02/2023 06:00;55.81512056;0.126;1004.6;0.2;3.13
09/02/2023 07:00;76.40710678;0.073;1005.3;0.4;4.26
